"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
875,"2021-02-13 11:35:13.7180","2021-02-13 11:49:49.0730",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,38930,"Customer",1970,0
743,"2021-02-13 11:45:41.3050","2021-02-13 11:58:04.6750",3268,"Lafayette Park",40.71346382669195,-74.06285852193832,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,39685,"Customer",1970,0
105,"2021-02-13 12:35:43.6240","2021-02-13 12:37:29.3770",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3185,"City Hall",40.7177325,-74.043845,39685,"Customer",1970,0
539,"2021-02-13 12:37:46.6190","2021-02-13 12:46:45.9550",3185,"City Hall",40.7177325,-74.043845,3277,"Communipaw & Berry Lane",40.71435836870427,-74.06661093235016,46079,"Customer",1970,0
385,"2021-02-13 12:48:22.4200","2021-02-13 12:54:47.8980",3199,"Newport Pkwy",40.7287448,-74.0321082,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,44059,"Customer",1970,0
166,"2021-02-13 12:48:22.9070","2021-02-13 12:51:09.3510",3681,"Grand St",40.71517767732029,-74.03768330812454,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,42213,"Subscriber",1962,1
1037,"2021-02-13 12:57:27.3710","2021-02-13 13:14:44.4120",3199,"Newport Pkwy",40.7287448,-74.0321082,3639,"Harborside",40.7192517,-74.034234,42206,"Customer",1970,0
968,"2021-02-13 12:58:15.1630","2021-02-13 13:14:23.9210",3199,"Newport Pkwy",40.7287448,-74.0321082,3639,"Harborside",40.7192517,-74.034234,42342,"Customer",1970,0
277,"2021-02-13 13:43:12.6390","2021-02-13 13:47:50.3760",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3638,"Washington St",40.7242941,-74.0354826,44385,"Customer",1970,0
3576,"2021-02-13 13:49:13.4350","2021-02-13 14:48:50.0690",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,42314,"Customer",1970,0
3535,"2021-02-13 13:49:45.8990","2021-02-13 14:48:41.2470",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,27655,"Customer",1970,0
360,"2021-02-13 14:03:20.8540","2021-02-13 14:09:20.9870",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3638,"Washington St",40.7242941,-74.0354826,31321,"Customer",1970,0
672,"2021-02-13 14:04:54.4650","2021-02-13 14:16:06.5000",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3196,"Riverview Park",40.7443187,-74.0439909,28639,"Customer",1970,0
142,"2021-02-13 14:07:39.5680","2021-02-13 14:10:01.8350",3213,"Van Vorst Park",40.71848892,-74.047726625,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,25968,"Subscriber",1977,1
173,"2021-02-13 14:18:32.7260","2021-02-13 14:21:26.6430",3638,"Washington St",40.7242941,-74.0354826,3639,"Harborside",40.7192517,-74.034234,44385,"Customer",1970,0
520,"2021-02-13 14:22:00.3030","2021-02-13 14:30:40.5420",3638,"Washington St",40.7242941,-74.0354826,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,31321,"Customer",1970,0
506,"2021-02-13 14:36:52.8190","2021-02-13 14:45:18.9300",3199,"Newport Pkwy",40.7287448,-74.0321082,3187,"Warren St",40.7211236,-74.03805095,42232,"Customer",1970,0
311,"2021-02-13 14:42:04.4340","2021-02-13 14:47:16.1360",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3483,"Montgomery St",40.71942,-74.05099,43332,"Customer",1970,0
455,"2021-02-13 14:43:24.0120","2021-02-13 14:50:59.1970",3481,"York St",40.71649,-74.04105,3187,"Warren St",40.7211236,-74.03805095,47029,"Subscriber",1997,2
1122,"2021-02-13 14:59:26.5330","2021-02-13 15:18:09.4130",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3187,"Warren St",40.7211236,-74.03805095,42161,"Customer",1970,0
417,"2021-02-13 15:00:05.5770","2021-02-13 15:07:03.4850",3185,"City Hall",40.7177325,-74.043845,3203,"Hamilton Park",40.727595966,-74.044247311,46487,"Customer",1970,0
327,"2021-02-13 15:14:45.4630","2021-02-13 15:20:13.1080",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,46487,"Customer",1970,0
728,"2021-02-13 15:24:58.9830","2021-02-13 15:37:07.7080",3203,"Hamilton Park",40.727595966,-74.044247311,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,41369,"Subscriber",1983,1
172,"2021-02-13 15:28:27.0800","2021-02-13 15:31:19.9380",3209,"Brunswick St",40.7241765,-74.0506564,3211,"Newark Ave",40.72152515,-74.046304543,44968,"Customer",1970,0
365,"2021-02-13 15:30:36.6700","2021-02-13 15:36:42.3860",3187,"Warren St",40.7211236,-74.03805095,3681,"Grand St",40.71517767732029,-74.03768330812454,47029,"Subscriber",1997,2
203,"2021-02-13 15:41:16.9200","2021-02-13 15:44:40.1750",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3185,"City Hall",40.7177325,-74.043845,44388,"Customer",1970,0
295,"2021-02-13 15:42:11.5750","2021-02-13 15:47:06.7150",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3185,"City Hall",40.7177325,-74.043845,44747,"Subscriber",1987,2
368,"2021-02-13 15:46:10.3290","2021-02-13 15:52:18.5990",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3195,"Sip Ave",40.73089709786179,-74.06391263008118,31287,"Customer",1970,0
868,"2021-02-13 15:47:15.3280","2021-02-13 16:01:43.3760",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3483,"Montgomery St",40.71942,-74.05099,43098,"Customer",1970,0
187,"2021-02-13 15:52:40.4860","2021-02-13 15:55:47.5390",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42280,"Customer",1970,0
738,"2021-02-13 15:55:50.2760","2021-02-13 16:08:08.6470",3481,"York St",40.71649,-74.04105,3483,"Montgomery St",40.71942,-74.05099,44422,"Customer",1970,0
493,"2021-02-13 15:56:23.3350","2021-02-13 16:04:37.0460",3187,"Warren St",40.7211236,-74.03805095,3199,"Newport Pkwy",40.7287448,-74.0321082,42232,"Customer",1970,0
547,"2021-02-13 16:03:35.8400","2021-02-13 16:12:43.3740",3639,"Harborside",40.7192517,-74.034234,3203,"Hamilton Park",40.727595966,-74.044247311,43928,"Customer",1970,0
613,"2021-02-13 16:12:00.7840","2021-02-13 16:22:14.6450",3268,"Lafayette Park",40.71346382669195,-74.06285852193832,3185,"City Hall",40.7177325,-74.043845,42417,"Subscriber",1991,1
487,"2021-02-13 16:16:43.4700","2021-02-13 16:24:51.3920",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3195,"Sip Ave",40.73089709786179,-74.06391263008118,44381,"Customer",1970,0
592,"2021-02-13 16:23:12.8870","2021-02-13 16:33:05.1590",3209,"Brunswick St",40.7241765,-74.0506564,3187,"Warren St",40.7211236,-74.03805095,46627,"Customer",1970,0
592,"2021-02-13 16:23:28.0200","2021-02-13 16:33:20.8150",3209,"Brunswick St",40.7241765,-74.0506564,3187,"Warren St",40.7211236,-74.03805095,29727,"Customer",1970,0
465,"2021-02-13 16:26:27.6190","2021-02-13 16:34:13.2630",3268,"Lafayette Park",40.71346382669195,-74.06285852193832,3185,"City Hall",40.7177325,-74.043845,43543,"Subscriber",1982,1
1200,"2021-02-13 16:36:15.8630","2021-02-13 16:56:16.4400",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3199,"Newport Pkwy",40.7287448,-74.0321082,42117,"Customer",1970,0
206,"2021-02-13 16:38:44.6130","2021-02-13 16:42:11.5870",3681,"Grand St",40.71517767732029,-74.03768330812454,3481,"York St",40.71649,-74.04105,47029,"Subscriber",1997,2
1679,"2021-02-13 16:39:46.3830","2021-02-13 17:07:46.1040",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,45363,"Customer",1970,0
1663,"2021-02-13 16:40:23.1610","2021-02-13 17:08:06.7770",3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,3187,"Warren St",40.7211236,-74.03805095,43416,"Customer",1970,0
477,"2021-02-13 16:47:25.3260","2021-02-13 16:55:22.3430",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,46410,"Customer",1970,0
2732,"2021-02-13 16:56:56.3900","2021-02-13 17:42:29.1580",3199,"Newport Pkwy",40.7287448,-74.0321082,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,42117,"Customer",1970,0
570,"2021-02-13 17:02:30.4280","2021-02-13 17:12:00.4990",3483,"Montgomery St",40.71942,-74.05099,3481,"York St",40.71649,-74.04105,41608,"Customer",1970,0
5349,"2021-02-13 17:07:08.2950","2021-02-13 18:36:18.0170",3184,"Paulus Hook",40.7141454,-74.0335519,3184,"Paulus Hook",40.7141454,-74.0335519,46935,"Subscriber",1978,1
1193,"2021-02-13 17:11:44.2860","2021-02-13 17:31:37.9020",3211,"Newark Ave",40.72152515,-74.046304543,3194,"McGinley Square",40.7253399253558,-74.06762212514877,44968,"Customer",1970,0
436,"2021-02-13 17:11:57.0250","2021-02-13 17:19:13.9410",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3211,"Newark Ave",40.72152515,-74.046304543,46926,"Customer",1970,0
1197,"2021-02-13 17:12:00.4080","2021-02-13 17:31:58.3050",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,30850,"Customer",1970,0
361,"2021-02-13 17:21:47.6660","2021-02-13 17:27:49.4490",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3199,"Newport Pkwy",40.7287448,-74.0321082,44059,"Customer",1970,0
971,"2021-02-13 17:37:55.1360","2021-02-13 17:54:06.1380",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3203,"Hamilton Park",40.727595966,-74.044247311,41369,"Subscriber",1983,1
291,"2021-02-13 17:38:16.9160","2021-02-13 17:43:08.1210",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,40907,"Customer",1970,0
492,"2021-02-13 17:39:04.2980","2021-02-13 17:47:16.4310",3187,"Warren St",40.7211236,-74.03805095,3199,"Newport Pkwy",40.7287448,-74.0321082,43416,"Customer",1970,0
493,"2021-02-13 17:39:31.9000","2021-02-13 17:47:45.4230",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,42219,"Customer",1970,0
1056,"2021-02-13 17:54:11.1020","2021-02-13 18:11:47.4240",3280,"Astor Place",40.71928220070702,-74.07126188278198,3203,"Hamilton Park",40.727595966,-74.044247311,38392,"Customer",1970,0
558,"2021-02-13 17:56:49.8400","2021-02-13 18:06:08.1750",3481,"York St",40.71649,-74.04105,3199,"Newport Pkwy",40.7287448,-74.0321082,41608,"Customer",1970,0
600,"2021-02-13 17:58:32.9690","2021-02-13 18:08:33.1140",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3638,"Washington St",40.7242941,-74.0354826,25971,"Customer",1970,0
210,"2021-02-13 17:58:43.0900","2021-02-13 18:02:13.7300",3184,"Paulus Hook",40.7141454,-74.0335519,3639,"Harborside",40.7192517,-74.034234,43997,"Customer",1970,0
794,"2021-02-13 18:02:28.1480","2021-02-13 18:15:42.3980",3681,"Grand St",40.71517767732029,-74.03768330812454,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,45683,"Subscriber",1990,1
555,"2021-02-13 18:03:31.7170","2021-02-13 18:12:47.6630",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,45354,"Subscriber",1959,1
537,"2021-02-13 18:03:53.7520","2021-02-13 18:12:50.9460",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,46340,"Customer",1970,0
3587,"2021-02-13 18:03:58.5890","2021-02-13 19:03:45.7560",3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,29387,"Customer",1970,0
206,"2021-02-13 18:07:59.3380","2021-02-13 18:11:26.2310",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3185,"City Hall",40.7177325,-74.043845,29731,"Customer",1970,0
639,"2021-02-13 18:13:54.4650","2021-02-13 18:24:34.0920",3203,"Hamilton Park",40.727595966,-74.044247311,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,43230,"Subscriber",1966,1
1005,"2021-02-13 18:16:40.0530","2021-02-13 18:33:25.5260",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,42117,"Customer",1970,0
1926,"2021-02-13 18:17:55.9250","2021-02-13 18:50:02.0890",3199,"Newport Pkwy",40.7287448,-74.0321082,3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,43416,"Customer",1970,0
659,"2021-02-13 18:19:35.0720","2021-02-13 18:30:34.4070",3481,"York St",40.71649,-74.04105,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,44414,"Customer",1970,0
448,"2021-02-13 18:24:34.3330","2021-02-13 18:32:02.3640",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,30143,"Customer",1970,0
590,"2021-02-13 18:31:15.8110","2021-02-13 18:41:06.2620",3199,"Newport Pkwy",40.7287448,-74.0321082,3681,"Grand St",40.71517767732029,-74.03768330812454,42232,"Subscriber",1980,1
190,"2021-02-13 18:33:12.5660","2021-02-13 18:36:22.8600",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3203,"Hamilton Park",40.727595966,-74.044247311,42174,"Subscriber",1966,1
554,"2021-02-13 18:38:44.9460","2021-02-13 18:47:59.1230",3209,"Brunswick St",40.7241765,-74.0506564,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,44671,"Customer",1970,0
68,"2021-02-13 18:39:15.5240","2021-02-13 18:40:23.6990",3199,"Newport Pkwy",40.7287448,-74.0321082,3199,"Newport Pkwy",40.7287448,-74.0321082,41608,"Customer",1970,0
1479,"2021-02-13 19:01:27.5890","2021-02-13 19:26:07.5050",3639,"Harborside",40.7192517,-74.034234,3638,"Washington St",40.7242941,-74.0354826,42342,"Customer",1970,0
1243,"2021-02-13 19:05:28.8230","2021-02-13 19:26:12.7940",3638,"Washington St",40.7242941,-74.0354826,3638,"Washington St",40.7242941,-74.0354826,25971,"Customer",1970,0
4253,"2021-02-13 19:13:02.6730","2021-02-13 20:23:56.2180",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,30850,"Customer",1970,0
703,"2021-02-13 19:13:38.3410","2021-02-13 19:25:21.8400",3187,"Warren St",40.7211236,-74.03805095,3203,"Hamilton Park",40.727595966,-74.044247311,42161,"Customer",1970,0
439,"2021-02-13 19:14:08.8710","2021-02-13 19:21:28.2260",3184,"Paulus Hook",40.7141454,-74.0335519,3638,"Washington St",40.7242941,-74.0354826,46935,"Subscriber",1978,1
467,"2021-02-13 19:15:57.6990","2021-02-13 19:23:45.1770",3203,"Hamilton Park",40.727595966,-74.044247311,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,41369,"Subscriber",1991,1
308,"2021-02-13 19:16:53.0190","2021-02-13 19:22:01.8360",3187,"Warren St",40.7211236,-74.03805095,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,46627,"Customer",1970,0
389,"2021-02-13 19:22:38.6080","2021-02-13 19:29:07.8310",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3185,"City Hall",40.7177325,-74.043845,45683,"Subscriber",1990,1
443,"2021-02-13 19:26:05.4380","2021-02-13 19:33:28.7100",3681,"Grand St",40.71517767732029,-74.03768330812454,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,44872,"Customer",1970,0
183,"2021-02-13 19:34:13.5770","2021-02-13 19:37:16.9620",3185,"City Hall",40.7177325,-74.043845,3681,"Grand St",40.71517767732029,-74.03768330812454,44388,"Subscriber",1990,1
872,"2021-02-13 19:34:52.9420","2021-02-13 19:49:25.7720",3277,"Communipaw & Berry Lane",40.71435836870427,-74.06661093235016,3187,"Warren St",40.7211236,-74.03805095,46079,"Customer",1970,0
533,"2021-02-13 19:35:32.8620","2021-02-13 19:44:26.7590",3214,"Essex Light Rail",40.7127742,-74.0364857,3214,"Essex Light Rail",40.7127742,-74.0364857,42293,"Customer",1970,0
323,"2021-02-13 19:36:37.8180","2021-02-13 19:42:01.1800",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,48932,"Customer",1970,0
554,"2021-02-13 19:41:03.6180","2021-02-13 19:50:18.4220",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,25968,"Subscriber",1991,1
302,"2021-02-13 19:41:20.4890","2021-02-13 19:46:22.7000",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3187,"Warren St",40.7211236,-74.03805095,38930,"Customer",1970,0
829,"2021-02-13 19:45:24.9860","2021-02-13 19:59:14.7390",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3211,"Newark Ave",40.72152515,-74.046304543,31171,"Customer",1996,1
2254,"2021-02-13 19:46:51.0150","2021-02-13 20:24:25.2600",3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,29387,"Customer",1970,0
408,"2021-02-13 19:49:15.2810","2021-02-13 19:56:03.9370",3187,"Warren St",40.7211236,-74.03805095,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,42335,"Customer",1970,0
233,"2021-02-13 19:49:30.2610","2021-02-13 19:53:23.4150",3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,3195,"Sip Ave",40.73089709786179,-74.06391263008118,43416,"Customer",1999,1
1872,"2021-02-13 19:54:42.6210","2021-02-13 20:25:55.5700",3213,"Van Vorst Park",40.71848892,-74.047726625,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,43824,"Customer",1970,0
2686,"2021-02-13 19:58:47.1460","2021-02-13 20:43:33.6990",3199,"Newport Pkwy",40.7287448,-74.0321082,3483,"Montgomery St",40.71942,-74.05099,41608,"Customer",1970,0
1062,"2021-02-13 20:01:17.7180","2021-02-13 20:19:00.1460",3206,"Hilltop",40.7311689,-74.0575736,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,45086,"Customer",1970,0
399,"2021-02-13 20:02:57.0390","2021-02-13 20:09:36.5570",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3638,"Washington St",40.7242941,-74.0354826,28579,"Customer",1970,0
906,"2021-02-13 20:04:20.0100","2021-02-13 20:19:26.3950",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3483,"Montgomery St",40.71942,-74.05099,39571,"Customer",1970,0
4573,"2021-02-13 20:04:27.7380","2021-02-13 21:20:40.8720",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,44872,"Customer",1970,0
4525,"2021-02-13 20:05:32.7300","2021-02-13 21:20:57.7990",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,43803,"Customer",1970,0
203,"2021-02-13 20:07:52.5720","2021-02-13 20:11:16.0090",3209,"Brunswick St",40.7241765,-74.0506564,3211,"Newark Ave",40.72152515,-74.046304543,46472,"Customer",1970,0
1482,"2021-02-13 20:09:03.8040","2021-02-13 20:33:45.8630",3199,"Newport Pkwy",40.7287448,-74.0321082,3203,"Hamilton Park",40.727595966,-74.044247311,44059,"Customer",1970,0
436,"2021-02-13 20:09:47.2920","2021-02-13 20:17:03.4680",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3195,"Sip Ave",40.73089709786179,-74.06391263008118,44671,"Customer",1970,0
359,"2021-02-13 20:18:34.4310","2021-02-13 20:24:33.4640",3638,"Washington St",40.7242941,-74.0354826,3184,"Paulus Hook",40.7141454,-74.0335519,46935,"Subscriber",1978,1
932,"2021-02-13 20:19:07.6420","2021-02-13 20:34:40.1010",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3194,"McGinley Square",40.7253399253558,-74.06762212514877,46410,"Customer",1970,0
1204,"2021-02-13 20:23:33.8850","2021-02-13 20:43:38.1180",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3483,"Montgomery St",40.71942,-74.05099,42117,"Customer",1970,0
7469,"2021-02-13 20:31:34.9190","2021-02-13 22:36:04.5810",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3192,"Liberty Light Rail",40.7112423,-74.0557013,28583,"Customer",1970,0
252,"2021-02-13 20:40:42.2000","2021-02-13 20:44:54.3720",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3185,"City Hall",40.7177325,-74.043845,28874,"Subscriber",1970,1
1057,"2021-02-13 20:43:15.2220","2021-02-13 21:00:52.6090",3681,"Grand St",40.71517767732029,-74.03768330812454,3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,42340,"Customer",1970,0
651,"2021-02-13 20:43:31.3330","2021-02-13 20:54:23.1600",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3681,"Grand St",40.71517767732029,-74.03768330812454,32688,"Customer",1970,0
270,"2021-02-13 20:44:50.0280","2021-02-13 20:49:20.5880",3187,"Warren St",40.7211236,-74.03805095,3185,"City Hall",40.7177325,-74.043845,46079,"Customer",1970,0
419,"2021-02-13 20:47:22.9610","2021-02-13 20:54:22.1920",3638,"Washington St",40.7242941,-74.0354826,3211,"Newark Ave",40.72152515,-74.046304543,28579,"Customer",1970,0
192,"2021-02-13 20:51:32.1860","2021-02-13 20:54:45.0180",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,42796,"Subscriber",1970,1
325,"2021-02-13 20:54:41.0620","2021-02-13 21:00:06.4070",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3203,"Hamilton Park",40.727595966,-74.044247311,31321,"Customer",1970,0
208,"2021-02-13 21:03:00.4810","2021-02-13 21:06:29.0080",3203,"Hamilton Park",40.727595966,-74.044247311,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,44744,"Customer",1970,0
1993,"2021-02-13 21:03:48.5440","2021-02-13 21:37:02.4290",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3185,"City Hall",40.7177325,-74.043845,44225,"Subscriber",1984,1
2264,"2021-02-13 21:07:52.0050","2021-02-13 21:45:36.2380",3694,"Jackson Square",40.71113,-74.0789,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,45261,"Customer",1970,0
420,"2021-02-13 21:27:13.7220","2021-02-13 21:34:14.2560",3212,"Christ Hospital",40.734785818,-74.050443636,3209,"Brunswick St",40.7241765,-74.0506564,43634,"Subscriber",1965,1
1477,"2021-02-13 21:29:45.6000","2021-02-13 21:54:23.2700",3207,"Oakland Ave",40.7376037,-74.0524783,3207,"Oakland Ave",40.7376037,-74.0524783,44392,"Customer",1970,0
2165,"2021-02-13 21:48:14.7810","2021-02-13 22:24:19.8610",3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,42150,"Subscriber",1973,0
279,"2021-02-13 22:09:09.3480","2021-02-13 22:13:49.1610",3483,"Montgomery St",40.71942,-74.05099,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,43098,"Customer",1970,0
1902,"2021-02-13 22:23:34.4630","2021-02-13 22:55:16.6790",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3481,"York St",40.71649,-74.04105,42432,"Customer",1970,0
1995,"2021-02-13 22:25:33.4720","2021-02-13 22:58:48.6160",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,42150,"Subscriber",1973,0
746,"2021-02-13 22:26:09.7170","2021-02-13 22:38:35.9870",3681,"Grand St",40.71517767732029,-74.03768330812454,3199,"Newport Pkwy",40.7287448,-74.0321082,44731,"Customer",1970,0
426,"2021-02-13 22:29:12.3520","2021-02-13 22:36:19.0560",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3483,"Montgomery St",40.71942,-74.05099,39533,"Customer",1970,0
902,"2021-02-13 22:45:23.2020","2021-02-13 23:00:25.3760",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3203,"Hamilton Park",40.727595966,-74.044247311,44968,"Customer",1970,0
355,"2021-02-13 22:46:05.3820","2021-02-13 22:52:01.2360",3483,"Montgomery St",40.71942,-74.05099,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,39533,"Customer",1970,0
618,"2021-02-13 22:51:58.7160","2021-02-13 23:02:17.1350",3639,"Harborside",40.7192517,-74.034234,3483,"Montgomery St",40.71942,-74.05099,46530,"Customer",1970,0
2831,"2021-02-13 23:00:47.6860","2021-02-13 23:47:59.2690",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,42150,"Subscriber",1973,0
1745,"2021-02-13 23:08:25.5080","2021-02-13 23:37:31.0480",3203,"Hamilton Park",40.727595966,-74.044247311,3203,"Hamilton Park",40.727595966,-74.044247311,28157,"Customer",1970,0
385,"2021-02-13 23:26:50.2590","2021-02-13 23:33:15.4620",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,38470,"Customer",1970,0
333,"2021-02-13 23:29:35.2030","2021-02-13 23:35:08.5350",3185,"City Hall",40.7177325,-74.043845,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,29731,"Customer",1970,0
540,"2021-02-13 23:29:56.8880","2021-02-13 23:38:56.9940",3192,"Liberty Light Rail",40.7112423,-74.0557013,3185,"City Hall",40.7177325,-74.043845,28583,"Customer",1970,0
215,"2021-02-13 23:31:07.3830","2021-02-13 23:34:43.0080",3639,"Harborside",40.7192517,-74.034234,3638,"Washington St",40.7242941,-74.0354826,40308,"Customer",1970,0
3246,"2021-02-13 23:40:27.3660","2021-02-14 00:34:33.6320",3199,"Newport Pkwy",40.7287448,-74.0321082,3199,"Newport Pkwy",40.7287448,-74.0321082,44731,"Customer",1970,0
343,"2021-02-13 23:40:44.2280","2021-02-13 23:46:28.0270",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3185,"City Hall",40.7177325,-74.043845,44825,"Customer",1970,0
147,"2021-02-13 23:46:16.7020","2021-02-13 23:48:44.3210",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,42280,"Customer",1970,0
744,"2021-02-14 00:06:58.6500","2021-02-14 00:19:23.1710",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,32579,"Customer",1970,0
1107,"2021-02-14 00:34:52.7890","2021-02-14 00:53:20.1590",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,39533,"Customer",1970,0
