"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
85,"2021-01-11 06:55:02.1730","2021-01-11 06:56:27.2650",3638,"Washington St",40.7242941,-74.0354826,3202,"Newport PATH",40.7272235,-74.0337589,42493,"Subscriber",1981,1
341,"2021-01-11 06:55:02.8690","2021-01-11 07:00:44.6170",3199,"Newport Pkwy",40.7287448,-74.0321082,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,42206,"Subscriber",1980,1
195,"2021-01-11 06:58:04.6090","2021-01-11 07:01:20.1760",3212,"Christ Hospital",40.734785818,-74.050443636,3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,44968,"Subscriber",1982,1
124,"2021-01-11 07:13:34.2600","2021-01-11 07:15:39.0860",3681,"Grand St",40.71517767732029,-74.03768330812454,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,42596,"Subscriber",1985,1
154,"2021-01-11 07:15:06.6980","2021-01-11 07:17:40.8340",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3679,"Bergen Ave",40.722103786686034,-74.07145500183105,42838,"Subscriber",1986,2
466,"2021-01-11 07:15:09.8950","2021-01-11 07:22:56.1760",3268,"Lafayette Park",40.71346382669195,-74.06285852193832,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,44703,"Subscriber",1990,1
411,"2021-01-11 07:16:35.1480","2021-01-11 07:23:26.7200",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3202,"Newport PATH",40.7272235,-74.0337589,44236,"Subscriber",1991,1
115,"2021-01-11 07:20:06.0100","2021-01-11 07:22:01.3960",3199,"Newport Pkwy",40.7287448,-74.0321082,3202,"Newport PATH",40.7272235,-74.0337589,36126,"Subscriber",1995,2
132,"2021-01-11 07:20:19.2300","2021-01-11 07:22:31.2890",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3185,"City Hall",40.7177325,-74.043845,32117,"Subscriber",1967,1
503,"2021-01-11 07:24:57.2430","2021-01-11 07:33:20.5670",3199,"Newport Pkwy",40.7287448,-74.0321082,3184,"Paulus Hook",40.7141454,-74.0335519,48930,"Subscriber",1992,2
383,"2021-01-11 07:27:34.1270","2021-01-11 07:33:57.4560",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,44370,"Subscriber",1979,1
162,"2021-01-11 07:38:43.6120","2021-01-11 07:41:25.9810",3209,"Brunswick St",40.7241765,-74.0506564,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,44762,"Subscriber",1984,1
1272,"2021-01-11 07:42:38.6800","2021-01-11 08:03:51.6030",3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,42452,"Subscriber",1980,1
94,"2021-01-11 07:50:32.3130","2021-01-11 07:52:06.3580",3639,"Harborside",40.7192517,-74.034234,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,29913,"Subscriber",1974,2
865,"2021-01-11 07:57:50.4730","2021-01-11 08:12:16.1940",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3199,"Newport Pkwy",40.7287448,-74.0321082,42364,"Subscriber",1975,1
469,"2021-01-11 07:59:07.6440","2021-01-11 08:06:56.9410",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3195,"Sip Ave",40.73089709786179,-74.06391263008118,45281,"Customer",1986,1
132,"2021-01-11 07:59:16.8120","2021-01-11 08:01:29.0090",3187,"Warren St",40.7211236,-74.03805095,3638,"Washington St",40.7242941,-74.0354826,42363,"Subscriber",1982,1
352,"2021-01-11 08:07:40.3680","2021-01-11 08:13:32.8410",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,44223,"Subscriber",1978,2
123,"2021-01-11 08:09:44.9350","2021-01-11 08:11:48.5380",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,32586,"Subscriber",1994,1
152,"2021-01-11 08:14:47.2740","2021-01-11 08:17:19.9860",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,32945,"Subscriber",1960,1
329,"2021-01-11 08:20:57.2030","2021-01-11 08:26:26.4610",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,48911,"Subscriber",1975,2
312,"2021-01-11 08:25:38.0530","2021-01-11 08:30:50.7160",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3195,"Sip Ave",40.73089709786179,-74.06391263008118,42335,"Subscriber",1981,1
1620,"2021-01-11 08:27:09.3690","2021-01-11 08:54:09.7610",3681,"Grand St",40.71517767732029,-74.03768330812454,3202,"Newport PATH",40.7272235,-74.0337589,45277,"Customer",1995,2
858,"2021-01-11 08:28:57.8640","2021-01-11 08:43:16.1470",3198,"Heights Elevator",40.748715945380226,-74.04044330120087,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,46537,"Subscriber",1964,2
595,"2021-01-11 08:29:34.6430","2021-01-11 08:39:29.7970",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,42177,"Customer",1969,0
242,"2021-01-11 08:30:16.5110","2021-01-11 08:34:18.7050",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,43558,"Subscriber",1969,1
362,"2021-01-11 08:33:19.8590","2021-01-11 08:39:22.5400",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42759,"Subscriber",1992,1
139,"2021-01-11 08:33:20.9900","2021-01-11 08:35:40.3710",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,42280,"Subscriber",1994,1
377,"2021-01-11 08:38:11.9250","2021-01-11 08:44:29.8940",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3213,"Van Vorst Park",40.71848892,-74.047726625,44703,"Subscriber",1978,1
387,"2021-01-11 08:38:35.7800","2021-01-11 08:45:03.3030",3209,"Brunswick St",40.7241765,-74.0506564,3185,"City Hall",40.7177325,-74.043845,44913,"Subscriber",1991,1
117,"2021-01-11 08:38:43.7010","2021-01-11 08:40:41.3900",3639,"Harborside",40.7192517,-74.034234,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,33961,"Subscriber",1995,2
435,"2021-01-11 08:40:37.6710","2021-01-11 08:47:53.3940",3185,"City Hall",40.7177325,-74.043845,3192,"Liberty Light Rail",40.7112423,-74.0557013,42611,"Subscriber",1992,1
629,"2021-01-11 08:42:39.1280","2021-01-11 08:53:08.3710",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,42335,"Subscriber",1994,2
319,"2021-01-11 08:45:20.4170","2021-01-11 08:50:40.1690",3213,"Van Vorst Park",40.71848892,-74.047726625,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,48915,"Subscriber",1978,1
275,"2021-01-11 08:46:51.5360","2021-01-11 08:51:26.8520",3203,"Hamilton Park",40.727595966,-74.044247311,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,44969,"Subscriber",1983,1
220,"2021-01-11 08:47:19.9180","2021-01-11 08:51:00.3960",3639,"Harborside",40.7192517,-74.034234,3202,"Newport PATH",40.7272235,-74.0337589,44872,"Subscriber",1994,1
347,"2021-01-11 08:51:54.8530","2021-01-11 08:57:42.0970",3203,"Hamilton Park",40.727595966,-74.044247311,3185,"City Hall",40.7177325,-74.043845,48916,"Subscriber",1977,2
229,"2021-01-11 08:52:22.1380","2021-01-11 08:56:11.7580",3681,"Grand St",40.71517767732029,-74.03768330812454,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,41620,"Subscriber",1980,1
194,"2021-01-11 08:53:03.9620","2021-01-11 08:56:18.8580",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3213,"Van Vorst Park",40.71848892,-74.047726625,42350,"Subscriber",1964,2
227,"2021-01-11 08:53:25.0330","2021-01-11 08:57:12.2850",3203,"Hamilton Park",40.727595966,-74.044247311,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,43544,"Subscriber",1979,1
252,"2021-01-11 08:54:28.2590","2021-01-11 08:58:40.5510",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,41076,"Subscriber",1983,1
150,"2021-01-11 08:55:36.2480","2021-01-11 08:58:07.0060",3209,"Brunswick St",40.7241765,-74.0506564,3211,"Newark Ave",40.72152515,-74.046304543,47238,"Subscriber",1995,1
379,"2021-01-11 08:58:30.9190","2021-01-11 09:04:50.6470",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3213,"Van Vorst Park",40.71848892,-74.047726625,48915,"Subscriber",1979,1
318,"2021-01-11 08:58:48.4960","2021-01-11 09:04:07.0650",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3195,"Sip Ave",40.73089709786179,-74.06391263008118,45354,"Subscriber",1963,1
396,"2021-01-11 09:04:13.6550","2021-01-11 09:10:50.0030",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,44543,"Subscriber",1986,1
322,"2021-01-11 09:05:40.4540","2021-01-11 09:11:03.4210",3199,"Newport Pkwy",40.7287448,-74.0321082,3203,"Hamilton Park",40.727595966,-74.044247311,32688,"Customer",1969,0
203,"2021-01-11 09:06:30.1610","2021-01-11 09:09:53.3130",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,45255,"Subscriber",1970,1
1322,"2021-01-11 09:12:44.9010","2021-01-11 09:34:47.1800",3203,"Hamilton Park",40.727595966,-74.044247311,3220,"5 Corners Library",40.734961020009514,-74.0595030784607,32688,"Subscriber",1984,1
192,"2021-01-11 09:16:13.2900","2021-01-11 09:19:25.7380",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,41620,"Subscriber",1987,1
1092,"2021-01-11 09:17:32.6360","2021-01-11 09:35:44.7280",3185,"City Hall",40.7177325,-74.043845,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,42186,"Subscriber",1962,1
625,"2021-01-11 09:18:50.4060","2021-01-11 09:29:15.7040",3203,"Hamilton Park",40.727595966,-74.044247311,3184,"Paulus Hook",40.7141454,-74.0335519,25971,"Subscriber",1983,1
98,"2021-01-11 09:20:52.0780","2021-01-11 09:22:30.2840",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3639,"Harborside",40.7192517,-74.034234,44937,"Subscriber",1998,1
1041,"2021-01-11 09:28:49.6320","2021-01-11 09:46:11.4790",3210,"Pershing Field",40.742677141,-74.051788633,3679,"Bergen Ave",40.722103786686034,-74.07145500183105,42492,"Subscriber",1975,1
226,"2021-01-11 09:29:51.2020","2021-01-11 09:33:38.1320",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3209,"Brunswick St",40.7241765,-74.0506564,40176,"Subscriber",1984,1
970,"2021-01-11 09:30:28.6130","2021-01-11 09:46:39.1330",3638,"Washington St",40.7242941,-74.0354826,3192,"Liberty Light Rail",40.7112423,-74.0557013,33808,"Customer",1969,0
474,"2021-01-11 09:33:50.9770","2021-01-11 09:41:45.8610",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3184,"Paulus Hook",40.7141454,-74.0335519,44762,"Subscriber",1977,1
1174,"2021-01-11 09:35:31.2680","2021-01-11 09:55:05.4860",3220,"5 Corners Library",40.734961020009514,-74.0595030784607,3206,"Hilltop",40.7311689,-74.0575736,32688,"Subscriber",1984,1
311,"2021-01-11 09:41:35.4950","2021-01-11 09:46:46.9610",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3267,"Morris Canal",40.7124188237569,-74.03852552175522,43498,"Subscriber",1959,1
433,"2021-01-11 09:47:54.8850","2021-01-11 09:55:08.7760",3202,"Newport PATH",40.7272235,-74.0337589,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,45277,"Subscriber",1984,1
89,"2021-01-11 09:48:57.6370","2021-01-11 09:50:27.1360",3638,"Washington St",40.7242941,-74.0354826,3202,"Newport PATH",40.7272235,-74.0337589,44907,"Subscriber",1996,1
1509,"2021-01-11 09:52:23.1450","2021-01-11 10:17:33.0720",3203,"Hamilton Park",40.727595966,-74.044247311,3202,"Newport PATH",40.7272235,-74.0337589,35139,"Subscriber",1964,1
452,"2021-01-11 09:52:56.2070","2021-01-11 10:00:28.3550",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3638,"Washington St",40.7242941,-74.0354826,43498,"Subscriber",1990,1
219,"2021-01-11 09:55:31.1530","2021-01-11 09:59:10.8990",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42308,"Subscriber",1994,1
336,"2021-01-11 09:59:19.6150","2021-01-11 10:04:56.3130",3280,"Astor Place",40.71928220070702,-74.07126188278198,3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,45219,"Subscriber",1993,2
522,"2021-01-11 09:59:53.5170","2021-01-11 10:08:35.9610",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42444,"Subscriber",1985,2
627,"2021-01-11 09:59:59.9310","2021-01-11 10:10:27.3250",3638,"Washington St",40.7242941,-74.0354826,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,28610,"Subscriber",1994,1
98,"2021-01-11 10:00:37.4320","2021-01-11 10:02:16.1410",3213,"Van Vorst Park",40.71848892,-74.047726625,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42526,"Subscriber",1977,1
332,"2021-01-11 10:01:01.3150","2021-01-11 10:06:33.6830",3639,"Harborside",40.7192517,-74.034234,3202,"Newport PATH",40.7272235,-74.0337589,33084,"Subscriber",1990,2
564,"2021-01-11 10:11:35.0740","2021-01-11 10:21:00.0440",3199,"Newport Pkwy",40.7287448,-74.0321082,3187,"Warren St",40.7211236,-74.03805095,42174,"Customer",1989,1
341,"2021-01-11 10:15:09.3780","2021-01-11 10:20:51.1840",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3195,"Sip Ave",40.73089709786179,-74.06391263008118,45219,"Subscriber",1996,1
493,"2021-01-11 10:19:53.7340","2021-01-11 10:28:06.8640",3199,"Newport Pkwy",40.7287448,-74.0321082,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,44322,"Subscriber",1984,1
430,"2021-01-11 10:24:30.6650","2021-01-11 10:31:41.3980",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,38930,"Subscriber",1989,2
181,"2021-01-11 10:27:32.0460","2021-01-11 10:30:33.4490",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42159,"Subscriber",1998,1
424,"2021-01-11 10:31:19.2450","2021-01-11 10:38:23.8390",3185,"City Hall",40.7177325,-74.043845,3203,"Hamilton Park",40.727595966,-74.044247311,48916,"Subscriber",1953,2
1503,"2021-01-11 10:32:47.8410","2021-01-11 10:57:51.0530",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3694,"Jackson Square",40.71113,-74.0789,42206,"Subscriber",1972,1
179,"2021-01-11 10:33:44.2830","2021-01-11 10:36:43.9990",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3184,"Paulus Hook",40.7141454,-74.0335519,44698,"Subscriber",1981,1
250,"2021-01-11 10:44:13.1000","2021-01-11 10:48:23.6000",3185,"City Hall",40.7177325,-74.043845,3203,"Hamilton Park",40.727595966,-74.044247311,39839,"Subscriber",1977,2
972,"2021-01-11 10:46:07.8880","2021-01-11 11:02:19.9920",3210,"Pershing Field",40.742677141,-74.051788633,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,41583,"Customer",1969,0
1070,"2021-01-11 10:47:37.1860","2021-01-11 11:05:28.0000",3280,"Astor Place",40.71928220070702,-74.07126188278198,3210,"Pershing Field",40.742677141,-74.051788633,26913,"Subscriber",1975,1
2220,"2021-01-11 10:48:36.1800","2021-01-11 11:25:37.1340",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,45543,"Subscriber",1991,1
123,"2021-01-11 10:53:07.8400","2021-01-11 10:55:11.3400",3639,"Harborside",40.7192517,-74.034234,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,27277,"Subscriber",1991,2
761,"2021-01-11 11:02:30.7400","2021-01-11 11:15:12.2190",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3199,"Newport Pkwy",40.7287448,-74.0321082,42444,"Subscriber",1994,1
353,"2021-01-11 11:03:04.8140","2021-01-11 11:08:58.0900",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,42140,"Subscriber",1987,1
79,"2021-01-11 11:14:56.6270","2021-01-11 11:16:16.4380",3211,"Newark Ave",40.72152515,-74.046304543,3211,"Newark Ave",40.72152515,-74.046304543,40756,"Subscriber",1990,2
835,"2021-01-11 11:16:38.3530","2021-01-11 11:30:33.4680",3211,"Newark Ave",40.72152515,-74.046304543,3206,"Hilltop",40.7311689,-74.0575736,42634,"Subscriber",1990,2
396,"2021-01-11 11:27:54.6210","2021-01-11 11:34:31.5930",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,47045,"Subscriber",1984,1
673,"2021-01-11 11:28:00.0190","2021-01-11 11:39:13.4360",3210,"Pershing Field",40.742677141,-74.051788633,3211,"Newark Ave",40.72152515,-74.046304543,26913,"Subscriber",1997,0
494,"2021-01-11 11:30:35.6290","2021-01-11 11:38:50.5280",3483,"Montgomery St",40.71942,-74.05099,3638,"Washington St",40.7242941,-74.0354826,45256,"Subscriber",1964,2
350,"2021-01-11 11:34:11.5820","2021-01-11 11:40:02.4470",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3195,"Sip Ave",40.73089709786179,-74.06391263008118,47108,"Subscriber",1993,2
221,"2021-01-11 11:34:49.6330","2021-01-11 11:38:31.5080",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,41076,"Subscriber",1987,1
681,"2021-01-11 11:36:55.8270","2021-01-11 11:48:17.0960",3187,"Warren St",40.7211236,-74.03805095,3199,"Newport Pkwy",40.7287448,-74.0321082,42174,"Customer",1989,1
177,"2021-01-11 11:40:18.0850","2021-01-11 11:43:15.0890",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3194,"McGinley Square",40.7253399253558,-74.06762212514877,42527,"Customer",1979,2
967,"2021-01-11 11:40:43.8160","2021-01-11 11:56:51.1690",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,32586,"Customer",1969,0
149,"2021-01-11 11:41:06.1250","2021-01-11 11:43:35.8400",3639,"Harborside",40.7192517,-74.034234,3184,"Paulus Hook",40.7141454,-74.0335519,44744,"Subscriber",1988,1
311,"2021-01-11 11:44:15.6330","2021-01-11 11:49:27.5650",3203,"Hamilton Park",40.727595966,-74.044247311,3211,"Newark Ave",40.72152515,-74.046304543,39839,"Subscriber",1985,1
752,"2021-01-11 11:49:19.2610","2021-01-11 12:01:51.9260",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,41369,"Subscriber",1987,1
412,"2021-01-11 11:53:44.9080","2021-01-11 12:00:37.5810",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3267,"Morris Canal",40.7124188237569,-74.03852552175522,41400,"Subscriber",1988,1
420,"2021-01-11 12:06:40.9930","2021-01-11 12:13:41.8810",3211,"Newark Ave",40.72152515,-74.046304543,3203,"Hamilton Park",40.727595966,-74.044247311,44316,"Subscriber",1985,1
614,"2021-01-11 12:07:15.0940","2021-01-11 12:17:30.0570",3639,"Harborside",40.7192517,-74.034234,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,44937,"Subscriber",1986,1
264,"2021-01-11 12:07:15.5670","2021-01-11 12:11:40.5580",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3195,"Sip Ave",40.73089709786179,-74.06391263008118,26484,"Customer",1969,0
307,"2021-01-11 12:07:28.5630","2021-01-11 12:12:36.2200",3185,"City Hall",40.7177325,-74.043845,3209,"Brunswick St",40.7241765,-74.0506564,39442,"Subscriber",1991,1
324,"2021-01-11 12:12:51.6550","2021-01-11 12:18:16.4770",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3199,"Newport Pkwy",40.7287448,-74.0321082,39240,"Subscriber",1980,1
1009,"2021-01-11 12:16:08.8630","2021-01-11 12:32:57.9030",3694,"Jackson Square",40.71113,-74.0789,3185,"City Hall",40.7177325,-74.043845,42206,"Subscriber",1991,2
127,"2021-01-11 12:17:14.8620","2021-01-11 12:19:22.7200",3213,"Van Vorst Park",40.71848892,-74.047726625,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,49527,"Subscriber",1970,1
466,"2021-01-11 12:25:13.6890","2021-01-11 12:32:59.7820",3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,38930,"Subscriber",1996,2
2440,"2021-01-11 12:30:46.0730","2021-01-11 13:11:26.2730",3694,"Jackson Square",40.71113,-74.0789,3694,"Jackson Square",40.71113,-74.0789,45339,"Subscriber",1972,1
355,"2021-01-11 12:33:46.9880","2021-01-11 12:39:42.7570",3203,"Hamilton Park",40.727595966,-74.044247311,3202,"Newport PATH",40.7272235,-74.0337589,48916,"Subscriber",1956,1
631,"2021-01-11 12:34:33.7850","2021-01-11 12:45:05.4040",3192,"Liberty Light Rail",40.7112423,-74.0557013,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,33808,"Customer",1985,2
756,"2021-01-11 12:36:00.5610","2021-01-11 12:48:36.7010",3198,"Heights Elevator",40.748715945380226,-74.04044330120087,3640,"Journal Square",40.73367,-74.0625,40866,"Subscriber",1994,1
417,"2021-01-11 12:41:21.4860","2021-01-11 12:48:19.1020",3679,"Bergen Ave",40.722103786686034,-74.07145500183105,3195,"Sip Ave",40.73089709786179,-74.06391263008118,42492,"Subscriber",1985,1
610,"2021-01-11 12:42:50.0520","2021-01-11 12:53:00.6380",3206,"Hilltop",40.7311689,-74.0575736,3211,"Newark Ave",40.72152515,-74.046304543,42634,"Subscriber",1990,2
679,"2021-01-11 12:43:18.7240","2021-01-11 12:54:37.8880",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,39147,"Subscriber",1979,1
425,"2021-01-11 12:50:59.4050","2021-01-11 12:58:05.3760",3192,"Liberty Light Rail",40.7112423,-74.0557013,3185,"City Hall",40.7177325,-74.043845,42112,"Subscriber",1988,1
449,"2021-01-11 12:57:41.2170","2021-01-11 13:05:10.4990",3280,"Astor Place",40.71928220070702,-74.07126188278198,3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,45343,"Subscriber",1971,1
2420,"2021-01-11 13:05:30.5170","2021-01-11 13:45:50.7580",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,27401,"Customer",1969,0
243,"2021-01-11 13:07:31.5170","2021-01-11 13:11:34.8300",3187,"Warren St",40.7211236,-74.03805095,3185,"City Hall",40.7177325,-74.043845,44603,"Subscriber",1964,2
72,"2021-01-11 13:10:01.4590","2021-01-11 13:11:13.7720",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3185,"City Hall",40.7177325,-74.043845,42526,"Subscriber",1983,1
527,"2021-01-11 13:10:01.8970","2021-01-11 13:18:49.5900",3184,"Paulus Hook",40.7141454,-74.0335519,3202,"Newport PATH",40.7272235,-74.0337589,25971,"Subscriber",1988,1
70,"2021-01-11 13:11:24.2610","2021-01-11 13:12:34.3700",3185,"City Hall",40.7177325,-74.043845,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42526,"Subscriber",1983,1
85,"2021-01-11 13:12:52.0930","2021-01-11 13:14:17.4580",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3185,"City Hall",40.7177325,-74.043845,42526,"Subscriber",1983,1
265,"2021-01-11 13:12:54.5750","2021-01-11 13:17:20.3900",3209,"Brunswick St",40.7241765,-74.0506564,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,47225,"Subscriber",1988,1
206,"2021-01-11 13:13:40.2020","2021-01-11 13:17:06.2740",3640,"Journal Square",40.73367,-74.0625,3201,"Dey St",40.737711,-74.066921,42593,"Subscriber",1962,2
166,"2021-01-11 13:13:49.0240","2021-01-11 13:16:35.3540",3640,"Journal Square",40.73367,-74.0625,3201,"Dey St",40.737711,-74.066921,40866,"Subscriber",1978,1
134,"2021-01-11 13:14:29.3680","2021-01-11 13:16:44.2380",3185,"City Hall",40.7177325,-74.043845,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42526,"Subscriber",1983,1
365,"2021-01-11 13:15:01.0090","2021-01-11 13:21:06.8580",3209,"Brunswick St",40.7241765,-74.0506564,3185,"City Hall",40.7177325,-74.043845,39442,"Subscriber",1991,1
65,"2021-01-11 13:16:58.3810","2021-01-11 13:18:03.8320",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3185,"City Hall",40.7177325,-74.043845,42526,"Subscriber",1983,1
114,"2021-01-11 13:18:15.9510","2021-01-11 13:20:10.3330",3185,"City Hall",40.7177325,-74.043845,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42526,"Subscriber",1983,1
525,"2021-01-11 13:20:08.0670","2021-01-11 13:28:53.3580",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3639,"Harborside",40.7192517,-74.034234,42465,"Customer",1988,1
77,"2021-01-11 13:20:20.7400","2021-01-11 13:21:37.8960",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3185,"City Hall",40.7177325,-74.043845,42526,"Subscriber",1983,1
482,"2021-01-11 13:20:20.8630","2021-01-11 13:28:23.4240",3681,"Grand St",40.71517767732029,-74.03768330812454,3202,"Newport PATH",40.7272235,-74.0337589,32526,"Subscriber",1957,1
468,"2021-01-11 13:20:37.9560","2021-01-11 13:28:26.7960",3681,"Grand St",40.71517767732029,-74.03768330812454,3202,"Newport PATH",40.7272235,-74.0337589,44576,"Subscriber",1956,1
433,"2021-01-11 13:20:53.4650","2021-01-11 13:28:06.6230",3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,3195,"Sip Ave",40.73089709786179,-74.06391263008118,39421,"Subscriber",1989,2
332,"2021-01-11 13:20:55.4410","2021-01-11 13:26:28.0120",3639,"Harborside",40.7192517,-74.034234,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,39839,"Subscriber",1970,1
99,"2021-01-11 13:21:52.1080","2021-01-11 13:23:31.3430",3185,"City Hall",40.7177325,-74.043845,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42526,"Subscriber",1983,1
508,"2021-01-11 13:22:01.4010","2021-01-11 13:30:29.6330",3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,3195,"Sip Ave",40.73089709786179,-74.06391263008118,48857,"Subscriber",1966,1
