"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
2730,"2020-04-06 15:07:08.5300","2020-04-06 15:52:38.5630",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,42125,"Subscriber",1981,1
544,"2020-04-06 15:08:30.6940","2020-04-06 15:17:34.7810",3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,3207,"Oakland Ave",40.7376037,-74.0524783,42152,"Subscriber",1982,1
356,"2020-04-06 15:11:13.3050","2020-04-06 15:17:10.2820",3202,"Newport PATH",40.7272235,-74.0337589,3199,"Newport Pkwy",40.7287448,-74.0321082,42603,"Subscriber",1986,2
317,"2020-04-06 15:11:46.5070","2020-04-06 15:17:04.1120",3212,"Christ Hospital",40.734785818,-74.050443636,3196,"Riverview Park",40.7443187,-74.0439909,42174,"Subscriber",1988,1
761,"2020-04-06 15:14:53.2310","2020-04-06 15:27:34.8970",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3203,"Hamilton Park",40.727595966,-74.044247311,42397,"Subscriber",1964,1
1435,"2020-04-06 15:20:49.8030","2020-04-06 15:44:45.6330",3209,"Brunswick St",40.7241765,-74.0506564,3192,"Liberty Light Rail",40.7112423,-74.0557013,42470,"Subscriber",1978,1
2031,"2020-04-06 15:21:55.9190","2020-04-06 15:55:47.1840",3192,"Liberty Light Rail",40.7112423,-74.0557013,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,42595,"Subscriber",1992,2
1370,"2020-04-06 15:22:54.7940","2020-04-06 15:45:45.2210",3199,"Newport Pkwy",40.7287448,-74.0321082,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42141,"Customer",1989,2
1350,"2020-04-06 15:22:59.1210","2020-04-06 15:45:29.7110",3199,"Newport Pkwy",40.7287448,-74.0321082,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42603,"Subscriber",1986,2
1344,"2020-04-06 15:23:05.0820","2020-04-06 15:45:29.8020",3199,"Newport Pkwy",40.7287448,-74.0321082,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42398,"Customer",1989,1
1697,"2020-04-06 15:26:07.1510","2020-04-06 15:54:24.3770",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3199,"Newport Pkwy",40.7287448,-74.0321082,42109,"Customer",1969,0
295,"2020-04-06 15:26:10.5960","2020-04-06 15:31:06.2210",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3185,"City Hall",40.7177325,-74.043845,42182,"Customer",1989,2
1687,"2020-04-06 15:26:16.9630","2020-04-06 15:54:24.6560",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3199,"Newport Pkwy",40.7287448,-74.0321082,42482,"Customer",1969,0
650,"2020-04-06 15:29:14.7260","2020-04-06 15:40:04.8900",3196,"Riverview Park",40.7443187,-74.0439909,3212,"Christ Hospital",40.734785818,-74.050443636,42112,"Subscriber",1988,1
3226,"2020-04-06 15:30:27.4240","2020-04-06 16:24:14.1480",3213,"Van Vorst Park",40.71848892,-74.047726625,3213,"Van Vorst Park",40.71848892,-74.047726625,42281,"Customer",1969,0
6042,"2020-04-06 15:30:51.6880","2020-04-06 17:11:33.8040",3198,"Heights Elevator",40.748715945380226,-74.04044330120087,3198,"Heights Elevator",40.748715945380226,-74.04044330120087,42386,"Customer",1969,0
5971,"2020-04-06 15:30:58.2680","2020-04-06 17:10:29.6560",3198,"Heights Elevator",40.748715945380226,-74.04044330120087,3198,"Heights Elevator",40.748715945380226,-74.04044330120087,42148,"Customer",1969,0
3130,"2020-04-06 15:31:24.8110","2020-04-06 16:23:35.3640",3213,"Van Vorst Park",40.71848892,-74.047726625,3213,"Van Vorst Park",40.71848892,-74.047726625,42466,"Customer",1969,0
2359,"2020-04-06 15:31:29.2450","2020-04-06 16:10:49.0430",3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,3681,"Grand St",40.71517767732029,-74.03768330812454,42499,"Subscriber",1996,1
2933,"2020-04-06 15:33:09.1760","2020-04-06 16:22:02.7390",3199,"Newport Pkwy",40.7287448,-74.0321082,3199,"Newport Pkwy",40.7287448,-74.0321082,42586,"Subscriber",1980,1
1083,"2020-04-06 15:35:21.5420","2020-04-06 15:53:25.1580",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,38759,"Subscriber",1960,1
1642,"2020-04-06 15:35:32.2370","2020-04-06 16:02:54.5050",3184,"Paulus Hook",40.7141454,-74.0335519,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,42442,"Subscriber",1959,1
997,"2020-04-06 15:36:13.9510","2020-04-06 15:52:51.7540",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,42190,"Subscriber",1964,2
373,"2020-04-06 15:36:23.6900","2020-04-06 15:42:37.6190",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,42487,"Subscriber",1970,1
1053,"2020-04-06 15:38:05.3820","2020-04-06 15:55:38.7400",3187,"Warren St",40.7211236,-74.03805095,3187,"Warren St",40.7211236,-74.03805095,42417,"Subscriber",1958,1
1748,"2020-04-06 15:40:33.2010","2020-04-06 16:09:41.8320",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,42383,"Customer",1969,0
1701,"2020-04-06 15:40:39.8580","2020-04-06 16:09:01.5670",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,42468,"Customer",1969,0
240,"2020-04-06 15:41:32.8310","2020-04-06 15:45:33.7120",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3483,"Montgomery St",40.71942,-74.05099,42239,"Subscriber",1995,1
649,"2020-04-06 15:43:57.9310","2020-04-06 15:54:47.8190",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3199,"Newport Pkwy",40.7287448,-74.0321082,42328,"Subscriber",1973,2
1941,"2020-04-06 15:46:08.6560","2020-04-06 16:18:30.4350",3184,"Paulus Hook",40.7141454,-74.0335519,3192,"Liberty Light Rail",40.7112423,-74.0557013,42247,"Subscriber",1986,1
1938,"2020-04-06 15:46:30.4250","2020-04-06 16:18:48.9990",3184,"Paulus Hook",40.7141454,-74.0335519,3192,"Liberty Light Rail",40.7112423,-74.0557013,42519,"Subscriber",1990,1
3289,"2020-04-06 15:53:02.6050","2020-04-06 16:47:52.3900",3192,"Liberty Light Rail",40.7112423,-74.0557013,3213,"Van Vorst Park",40.71848892,-74.047726625,42125,"Subscriber",1981,1
882,"2020-04-06 15:53:12.1200","2020-04-06 16:07:54.7730",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42199,"Customer",1975,1
189,"2020-04-06 15:53:38.7170","2020-04-06 15:56:48.1450",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3195,"Sip Ave",40.73089709786179,-74.06391263008118,42432,"Subscriber",1980,1
428,"2020-04-06 15:54:47.1550","2020-04-06 16:01:55.6480",3639,"Harborside",40.7192517,-74.034234,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,42122,"Subscriber",1991,2
2323,"2020-04-06 15:55:52.2380","2020-04-06 16:34:35.5680",3210,"Pershing Field",40.742677141,-74.051788633,3210,"Pershing Field",40.742677141,-74.051788633,42483,"Subscriber",1975,1
2502,"2020-04-06 15:55:57.9720","2020-04-06 16:37:40.9700",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3192,"Liberty Light Rail",40.7112423,-74.0557013,42595,"Subscriber",1992,2
277,"2020-04-06 15:57:51.1850","2020-04-06 16:02:28.2400",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3206,"Hilltop",40.7311689,-74.0575736,42229,"Subscriber",1994,1
280,"2020-04-06 15:57:54.2410","2020-04-06 16:02:34.5960",3483,"Montgomery St",40.71942,-74.05099,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42239,"Subscriber",1995,1
1031,"2020-04-06 16:03:08.4730","2020-04-06 16:20:20.1990",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3267,"Morris Canal",40.7124188237569,-74.03852552175522,42191,"Subscriber",1984,1
6858,"2020-04-06 16:03:11.2080","2020-04-06 17:57:29.6800",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,42493,"Customer",1996,2
6856,"2020-04-06 16:03:16.8590","2020-04-06 17:57:33.2140",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,42435,"Customer",1998,2
1995,"2020-04-06 16:03:38.5340","2020-04-06 16:36:54.2710",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3209,"Brunswick St",40.7241765,-74.0506564,42442,"Subscriber",1959,1
532,"2020-04-06 16:03:54.5700","2020-04-06 16:12:46.6410",3199,"Newport Pkwy",40.7287448,-74.0321082,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,42482,"Subscriber",1993,1
3357,"2020-04-06 16:04:38.3750","2020-04-06 17:00:35.5050",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,42240,"Subscriber",1960,1
6681,"2020-04-06 16:06:12.1440","2020-04-06 17:57:33.5720",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,42470,"Customer",1969,0
157,"2020-04-06 16:08:32.5100","2020-04-06 16:11:09.7970",3640,"Journal Square",40.73367,-74.0625,3206,"Hilltop",40.7311689,-74.0575736,42534,"Subscriber",1994,1
2782,"2020-04-06 16:08:56.3180","2020-04-06 16:55:18.6510",3213,"Van Vorst Park",40.71848892,-74.047726625,3213,"Van Vorst Park",40.71848892,-74.047726625,42436,"Customer",1991,2
323,"2020-04-06 16:09:51.6820","2020-04-06 16:15:14.9430",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3638,"Washington St",40.7242941,-74.0354826,42258,"Subscriber",1978,1
5380,"2020-04-06 16:11:45.2660","2020-04-06 17:41:25.6540",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,42300,"Customer",1969,0
2451,"2020-04-06 16:14:07.8720","2020-04-06 16:54:58.9730",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,42223,"Subscriber",1983,1
6124,"2020-04-06 16:14:44.0060","2020-04-06 17:56:48.9320",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,42372,"Customer",1998,1
2078,"2020-04-06 16:16:25.6470","2020-04-06 16:51:04.4300",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3267,"Morris Canal",40.7124188237569,-74.03852552175522,42301,"Customer",1990,1
3392,"2020-04-06 16:18:01.1950","2020-04-06 17:14:34.1420",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,42122,"Customer",1969,0
1810,"2020-04-06 16:18:04.0420","2020-04-06 16:48:14.7430",3199,"Newport Pkwy",40.7287448,-74.0321082,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,42193,"Subscriber",1992,1
3330,"2020-04-06 16:19:21.5530","2020-04-06 17:14:51.7350",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,42605,"Customer",1969,0
868,"2020-04-06 16:20:06.7590","2020-04-06 16:34:35.1900",3184,"Paulus Hook",40.7141454,-74.0335519,3199,"Newport Pkwy",40.7287448,-74.0321082,42571,"Subscriber",1996,1
5805,"2020-04-06 16:20:30.6620","2020-04-06 17:57:15.7230",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,42494,"Customer",1997,2
1082,"2020-04-06 16:22:50.7960","2020-04-06 16:40:53.4990",3192,"Liberty Light Rail",40.7112423,-74.0557013,3184,"Paulus Hook",40.7141454,-74.0335519,42247,"Subscriber",1986,1
1043,"2020-04-06 16:23:32.7110","2020-04-06 16:40:56.6730",3192,"Liberty Light Rail",40.7112423,-74.0557013,3184,"Paulus Hook",40.7141454,-74.0335519,42160,"Subscriber",1990,1
2351,"2020-04-06 16:23:43.6570","2020-04-06 17:02:55.4730",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,42246,"Subscriber",1971,2
365,"2020-04-06 16:23:45.4230","2020-04-06 16:29:51.3380",3187,"Warren St",40.7211236,-74.03805095,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42562,"Subscriber",1984,2
301,"2020-04-06 16:26:24.4750","2020-04-06 16:31:26.3260",3206,"Hilltop",40.7311689,-74.0575736,3195,"Sip Ave",40.73089709786179,-74.06391263008118,42534,"Subscriber",1954,1
1967,"2020-04-06 16:27:50.5500","2020-04-06 17:00:38.4200",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,42190,"Subscriber",1964,2
180,"2020-04-06 16:28:47.6460","2020-04-06 16:31:47.6990",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3194,"McGinley Square",40.7253399253558,-74.06762212514877,42176,"Subscriber",1966,1
2542,"2020-04-06 16:31:12.9940","2020-04-06 17:13:35.6850",3184,"Paulus Hook",40.7141454,-74.0335519,3198,"Heights Elevator",40.748715945380226,-74.04044330120087,42528,"Customer",1980,2
958,"2020-04-06 16:32:03.5050","2020-04-06 16:48:02.2780",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3206,"Hilltop",40.7311689,-74.0575736,42280,"Subscriber",1977,2
377,"2020-04-06 16:32:25.6140","2020-04-06 16:38:42.8000",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3207,"Oakland Ave",40.7376037,-74.0524783,42298,"Subscriber",1963,2
1894,"2020-04-06 16:33:25.0340","2020-04-06 17:04:59.7220",3196,"Riverview Park",40.7443187,-74.0439909,3202,"Newport PATH",40.7272235,-74.0337589,42194,"Customer",1969,0
989,"2020-04-06 16:35:05.1100","2020-04-06 16:51:34.4660",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,42623,"Customer",1969,0
1047,"2020-04-06 16:36:39.5550","2020-04-06 16:54:06.8580",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,42562,"Subscriber",1984,2
359,"2020-04-06 16:36:55.7260","2020-04-06 16:42:55.7170",3679,"Bergen Ave",40.722103786686034,-74.07145500183105,3195,"Sip Ave",40.73089709786179,-74.06391263008118,42309,"Subscriber",1986,1
1080,"2020-04-06 16:37:20.2190","2020-04-06 16:55:20.5000",3209,"Brunswick St",40.7241765,-74.0506564,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,42442,"Subscriber",1959,1
2280,"2020-04-06 16:38:01.0310","2020-04-06 17:16:01.9150",3203,"Hamilton Park",40.727595966,-74.044247311,3203,"Hamilton Park",40.727595966,-74.044247311,42124,"Subscriber",1978,1
3314,"2020-04-06 16:40:13.3130","2020-04-06 17:35:27.9560",3199,"Newport Pkwy",40.7287448,-74.0321082,3199,"Newport Pkwy",40.7287448,-74.0321082,42321,"Customer",1968,1
1339,"2020-04-06 16:41:01.9810","2020-04-06 17:03:21.8880",3211,"Newark Ave",40.72152515,-74.046304543,3211,"Newark Ave",40.72152515,-74.046304543,42591,"Subscriber",1988,1
548,"2020-04-06 16:42:05.8690","2020-04-06 16:51:14.5600",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,42176,"Subscriber",1994,1
1513,"2020-04-06 16:46:29.3790","2020-04-06 17:11:43.2500",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,42218,"Subscriber",1986,1
417,"2020-04-06 16:46:37.1900","2020-04-06 16:53:34.7330",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,42534,"Subscriber",1954,1
1282,"2020-04-06 16:46:37.4730","2020-04-06 17:08:00.2190",3191,"Union St",40.7182113,-74.0836394,3191,"Union St",40.7182113,-74.0836394,42570,"Subscriber",1977,1
4857,"2020-04-06 16:47:31.1660","2020-04-06 18:08:29.0560",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,42350,"Customer",1969,0
4871,"2020-04-06 16:47:48.6810","2020-04-06 18:09:00.4070",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,42123,"Customer",1969,0
558,"2020-04-06 16:49:09.3460","2020-04-06 16:58:28.0760",3199,"Newport Pkwy",40.7287448,-74.0321082,3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,42571,"Subscriber",1996,1
2331,"2020-04-06 16:49:16.8880","2020-04-06 17:28:08.7430",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3192,"Liberty Light Rail",40.7112423,-74.0557013,42303,"Subscriber",1992,1
2364,"2020-04-06 16:49:56.1660","2020-04-06 17:29:20.9880",3192,"Liberty Light Rail",40.7112423,-74.0557013,3267,"Morris Canal",40.7124188237569,-74.03852552175522,42155,"Subscriber",1961,2
178,"2020-04-06 16:50:18.0290","2020-04-06 16:53:16.5090",3213,"Van Vorst Park",40.71848892,-74.047726625,3185,"City Hall",40.7177325,-74.043845,42125,"Subscriber",1981,1
231,"2020-04-06 16:51:07.0960","2020-04-06 16:54:58.4980",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3280,"Astor Place",40.71928220070702,-74.07126188278198,42297,"Customer",1969,0
2085,"2020-04-06 16:55:45.7130","2020-04-06 17:30:31.0100",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,42442,"Subscriber",1959,1
230,"2020-04-06 16:57:35.0630","2020-04-06 17:01:25.2540",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3203,"Hamilton Park",40.727595966,-74.044247311,42245,"Subscriber",1988,2
1366,"2020-04-06 16:58:00.6610","2020-04-06 17:20:47.3050",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3199,"Newport Pkwy",40.7287448,-74.0321082,42176,"Customer",1969,0
4285,"2020-04-06 16:59:55.6480","2020-04-06 18:11:21.2510",3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,42448,"Subscriber",1990,2
4218,"2020-04-06 17:01:05.7090","2020-04-06 18:11:24.2980",3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,42209,"Customer",1969,0
1041,"2020-04-06 17:01:31.3400","2020-04-06 17:18:52.3670",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3201,"Dey St",40.737711,-74.066921,42240,"Subscriber",1960,1
2076,"2020-04-06 17:01:34.9280","2020-04-06 17:36:11.5590",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,42238,"Customer",1994,1
1069,"2020-04-06 17:02:03.0940","2020-04-06 17:19:52.7520",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3201,"Dey St",40.737711,-74.066921,42190,"Subscriber",1964,2
973,"2020-04-06 17:05:44.6050","2020-04-06 17:21:58.0350",3638,"Washington St",40.7242941,-74.0354826,3192,"Liberty Light Rail",40.7112423,-74.0557013,42258,"Subscriber",1991,1
1562,"2020-04-06 17:09:12.3210","2020-04-06 17:35:15.2190",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,42607,"Customer",1969,0
1893,"2020-04-06 17:09:35.7100","2020-04-06 17:41:09.1170",3198,"Heights Elevator",40.748715945380226,-74.04044330120087,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,42327,"Subscriber",1992,1
2763,"2020-04-06 17:12:12.7460","2020-04-06 17:58:16.7130",3203,"Hamilton Park",40.727595966,-74.044247311,3203,"Hamilton Park",40.727595966,-74.044247311,42373,"Customer",1994,1
2765,"2020-04-06 17:12:27.3360","2020-04-06 17:58:32.9640",3203,"Hamilton Park",40.727595966,-74.044247311,3203,"Hamilton Park",40.727595966,-74.044247311,25963,"Customer",1995,1
2809,"2020-04-06 17:13:03.3430","2020-04-06 17:59:52.5850",3481,"York St",40.71649,-74.04105,3481,"York St",40.71649,-74.04105,42180,"Subscriber",1990,1
461,"2020-04-06 17:14:21.7570","2020-04-06 17:22:03.4600",3202,"Newport PATH",40.7272235,-74.0337589,3214,"Essex Light Rail",40.7127742,-74.0364857,42242,"Subscriber",1975,1
690,"2020-04-06 17:16:10.5620","2020-04-06 17:27:40.8790",3207,"Oakland Ave",40.7376037,-74.0524783,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,42154,"Customer",1990,1
2659,"2020-04-06 17:16:29.5780","2020-04-06 18:00:48.6400",3280,"Astor Place",40.71928220070702,-74.07126188278198,3192,"Liberty Light Rail",40.7112423,-74.0557013,42384,"Subscriber",1977,2
2030,"2020-04-06 17:17:24.1400","2020-04-06 17:51:14.5700",3209,"Brunswick St",40.7241765,-74.0506564,3192,"Liberty Light Rail",40.7112423,-74.0557013,42348,"Customer",1997,2
4109,"2020-04-06 17:17:34.9060","2020-04-06 18:26:04.8540",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,42562,"Customer",1969,0
4108,"2020-04-06 17:17:41.7340","2020-04-06 18:26:10.7260",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,42224,"Customer",1969,0
2004,"2020-04-06 17:18:24.5240","2020-04-06 17:51:48.7410",3209,"Brunswick St",40.7241765,-74.0506564,3192,"Liberty Light Rail",40.7112423,-74.0557013,42337,"Customer",1996,2
1958,"2020-04-06 17:22:10.9410","2020-04-06 17:54:49.1030",3192,"Liberty Light Rail",40.7112423,-74.0557013,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,42258,"Subscriber",1991,1
1344,"2020-04-06 17:22:52.0150","2020-04-06 17:45:16.1190",3210,"Pershing Field",40.742677141,-74.051788633,3210,"Pershing Field",40.742677141,-74.051788633,42342,"Subscriber",1990,1
317,"2020-04-06 17:25:15.3270","2020-04-06 17:30:32.9770",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42191,"Subscriber",1980,1
6542,"2020-04-06 17:29:03.3240","2020-04-06 19:18:05.7700",3638,"Washington St",40.7242941,-74.0354826,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,42354,"Customer",1986,1
6521,"2020-04-06 17:29:33.4990","2020-04-06 19:18:15.1530",3638,"Washington St",40.7242941,-74.0354826,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,42504,"Customer",1988,2
856,"2020-04-06 17:29:57.6790","2020-04-06 17:44:14.3010",3639,"Harborside",40.7192517,-74.034234,3192,"Liberty Light Rail",40.7112423,-74.0557013,42241,"Subscriber",1985,1
386,"2020-04-06 17:30:17.5290","2020-04-06 17:36:43.7200",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3199,"Newport Pkwy",40.7287448,-74.0321082,42130,"Subscriber",1989,1
927,"2020-04-06 17:30:18.0970","2020-04-06 17:45:46.0320",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3213,"Van Vorst Park",40.71848892,-74.047726625,42368,"Customer",1969,0
588,"2020-04-06 17:30:35.8670","2020-04-06 17:40:24.3510",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3192,"Liberty Light Rail",40.7112423,-74.0557013,42255,"Subscriber",1977,1
368,"2020-04-06 17:30:54.4860","2020-04-06 17:37:02.8610",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,42442,"Subscriber",1959,1
2565,"2020-04-06 17:31:44.5700","2020-04-06 18:14:29.8420",3199,"Newport Pkwy",40.7287448,-74.0321082,3202,"Newport PATH",40.7272235,-74.0337589,42328,"Subscriber",1993,2
3968,"2020-04-06 17:32:05.5800","2020-04-06 18:38:14.0390",3206,"Hilltop",40.7311689,-74.0575736,3206,"Hilltop",40.7311689,-74.0575736,42229,"Customer",1969,0
254,"2020-04-06 17:33:41.1950","2020-04-06 17:37:55.2880",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,42303,"Subscriber",1992,1
2374,"2020-04-06 17:36:42.4730","2020-04-06 18:16:16.6870",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3267,"Morris Canal",40.7124188237569,-74.03852552175522,42301,"Subscriber",1983,1
5105,"2020-04-06 17:36:43.1670","2020-04-06 19:01:48.8860",3187,"Warren St",40.7211236,-74.03805095,3187,"Warren St",40.7211236,-74.03805095,42409,"Customer",1969,0
5107,"2020-04-06 17:36:53.8450","2020-04-06 19:02:01.1240",3187,"Warren St",40.7211236,-74.03805095,3187,"Warren St",40.7211236,-74.03805095,42286,"Customer",1969,0
2709,"2020-04-06 17:37:03.8610","2020-04-06 18:22:13.7120",3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,42388,"Subscriber",1986,1
1958,"2020-04-06 17:37:26.4480","2020-04-06 18:10:05.0420",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,42185,"Customer",1992,2
2161,"2020-04-06 17:37:56.3520","2020-04-06 18:13:58.1030",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,42343,"Customer",1993,1
1908,"2020-04-06 17:39:44.8830","2020-04-06 18:11:33.1950",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,42283,"Subscriber",1983,1
2721,"2020-04-06 17:39:55.4700","2020-04-06 18:25:16.8820",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,42296,"Customer",1969,0
2705,"2020-04-06 17:40:07.8190","2020-04-06 18:25:13.3560",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,42303,"Customer",1969,0
2669,"2020-04-06 17:40:31.4290","2020-04-06 18:25:01.2070",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,42270,"Customer",1969,0
2399,"2020-04-06 17:40:56.9280","2020-04-06 18:20:56.3280",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,42255,"Subscriber",1977,1
1566,"2020-04-06 17:44:14.8670","2020-04-06 18:10:21.8600",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,42371,"Subscriber",1973,1
